,hero_id,hero_name,hero_gender,hero_degree_centrality,hero_eigenvector_centrality
969,969,ARIES/MARCUS LASSITE,Male,0.005291828793774319,0.007292783276162151
970,970,ZANKOR/JAY STEVENSON,Male,0.002178988326848249,0.0006766744521124373
971,971,SEEKER III,Male,0.0020233463035019454,0.000535412749582818
972,972,GREASY,Male,0.004357976653696498,0.001395177097564331
973,973,OVERRIDER/,Male,0.0020233463035019454,0.0009669532499995843
974,974,"SHARPE, ROSALINDE",Female,0.016964980544747082,0.009692783112075038
975,975,MOOT,Male,0.0017120622568093386,0.0003046900887727714
976,976,OVERMIND/GROM,Male,0.010739299610894943,0.009910228966620081
977,977,"CONWAY, GERRY",Male,0.004357976653696498,0.004039189027851413
978,978,DARKOTH/MAJOR DESMON,Male,0.004669260700389106,0.007069301212835708
979,979,"KONIEV, MRS.",Female,0.002957198443579767,0.00293439457238644
980,980,MS. MARVEL II/SHARON,Male,0.04389105058365759,0.04039094160061004
981,981,"DUCRESTE, ABRIAN",Male,0.00046692607003891054,0.00023026419759030812
982,982,"SKIN, NYLA",Female,0.0009338521400778211,0.0010356554691368827
983,983,SOULFIRE/JASON MALDO,Male,0.0009338521400778211,0.00017427466463327984
984,984,"THOMAS, DR. JOHN",Male,0.0018677042801556422,0.002626138706573058
985,985,"HIGGINS, SAMUEL",Male,0.0088715953307393,0.00702668720076421
986,986,"BEACH, SPIDER",Male,0.0132295719844358,0.014964769472289804
987,987,"COVEY, LAWRENCE K.",Male,0.0001556420233463035,8.496918621966723e-06
988,988,"ERWIN, MORLEY",Female,0.011361867704280156,0.00905045964656403
989,989,SKUL/JOHN SKULINOWSK,Male,0.0009338521400778211,0.0003073441868154089
990,990,PSI-WOLF/NIKOLAI VON,Male,0.0014007782101167316,0.0002225530623251377
991,991,"MENNINGER, CLARA",Female,0.005136186770428016,0.0034219968966946904
992,992,"WU, LEIKO",Female,0.0068482490272373546,0.00594035608292715
993,993,GIDEON,Male,0.015875486381322957,0.010169063815259857
994,994,"HARDY, STAN",Female,0.004669260700389106,0.006439449590828202
995,995,DR. ZEUS,Male,0.0014007782101167316,0.001052191898054961
996,996,FANTASIA,Female,0.002957198443579767,0.0027148236007272517
997,997,RINGLEADER,Male,0.0026459143968871595,0.00168455932788244
998,998,ESSEX,Male,0.0010894941634241246,0.0005545826777777966
999,999,HUSK/PAIGE GUTHRIE,Male,0.036575875486381325,0.021613162934508313
1000,1000,DIZZIE,Female,0.0017120622568093386,0.0021487927623599656
1001,1001,ABCISSA,Female,0.002334630350194553,0.0027614769570558965
1002,1002,MACHETE/FERDINAND LO,Female,0.0056031128404669265,0.004687579904083114
1003,1003,WIDE LOAD ANNIE/ANNI,Female,0.0020233463035019454,0.0009977126382710352
1004,1004,THERMO/DR. WALTER MI,Male,0.0014007782101167316,0.0013962203714043774
1005,1005,GOTH,,0.0034241245136186773,0.003953426664656514
1006,1006,"KINGSLEY, DANIEL",Male,0.007626459143968872,0.00514032236350252
1007,1007,KNIGHT ERRANT II,Female,0.0032684824902723736,0.0025880112217640666
1008,1008,RUMOR/,Male,0.002334630350194553,0.0013750102492638477
1009,1009,MARVEL WOMAN | MUTAN,Female,0.010116731517509728,0.0003918505537953742
1010,1010,SMART ALEC/ALEC THOR,Male,0.0017120622568093386,0.0014253443588087258
1011,1011,FRANKENSURFER/BORGO,Male,0.0007782101167315176,0.0007246236458904013
1012,1012,MYSTERIO/QUENTIN BEC,Male,0.024591439688715955,0.015562932513235239
1013,1013,"JONES, KATIE",Male,0.0028015564202334632,0.0005386914634586591
1014,1014,"CARLISLE, PHILLIP",Male,0.0068482490272373546,0.0054069493825219745
1015,1015,GROTTU,Male,0.0009338521400778211,0.0005608800638442732
1016,1016,"MCDONNELL, OSCAR",Male,0.0017120622568093386,0.0014063249843999292
1017,1017,LA NUIT,Male,0.0015564202334630351,0.00043095038250223284
1018,1018,"ASTER, LUCIAN",Male,0.0026459143968871595,0.0021042519835399397
1019,1019,SKOOKA,Male,0.004357976653696498,0.0007279589655480962
1020,1020,TURBO II (A)/MICHIKO,Male,0.03797665369649806,0.02282939039213855
1021,1021,"O'NEIL, BRIDGET",Male,0.004202334630350195,0.005185746469376962
1022,1022,MAGMA II/JONATHAN DA,Male,0.002178988326848249,0.0025640781251649184
1023,1023,"MARTINEZ, MRS.",Female,0.0009338521400778211,0.0009329195133487896
1024,1024,EXILE,Male,0.000622568093385214,0.0016001615487590576
1025,1025,SUNSET GRACE,Female,0.00046692607003891054,0.0009746729777678213
1026,1026,"EISMAN, BETTY",Female,0.00046692607003891054,0.0004504142600445468
1027,1027,"MICHAELS, DAWN",Female,0.000311284046692607,0.0003503363720704094
1028,1028,"BRADLEY, HANK",Male,0.002490272373540856,0.0028838322540005773
1029,1029,"BRAITHWAITE, JUDGE R",Male,0.0031128404669260703,0.0014089664791489846
1030,1030,INERTIA/,Male,0.0031128404669260703,0.0007763922242673268
1031,1031,BYREL,Male,0.0018677042801556422,0.0006285809076254109
1032,1032,TRUMP/,Male,0.0020233463035019454,0.0017095925636104732
1033,1033,CH'THON,Male,0.006070038910505837,0.006169439228334605
1034,1034,ORBIT,Male,0.0026459143968871595,0.0016072486864345363
1035,1035,BUZZ,Male,0.012918287937743191,0.0043893073451275015
1036,1036,"SCARFE, RAFAEL",Male,0.015408560311284047,0.011569020884102938
1037,1037,"FORRESTER, DR. CEDRI",Male,0.0015564202334630351,0.0010432280739803177
1038,1038,LURKING UNKNOWN,Male,0.0026459143968871595,0.0018065440487859549
1039,1039,"FUANARO, RENEE",Female,0.0028015564202334632,0.0003529763366481389
1040,1040,BLOCKADE/DEXTER PARI,,0.004513618677042802,0.0012934237622007603
1041,1041,TANGERINE 2013,Female,0.001245136186770428,0.00022535685437150168
1042,1042,RAVEN,Female,0.0007782101167315176,0.0008798714496286906
1043,1043,BLACK TALON/DESMOND ,Female,0.000311284046692607,0.000221904791419258
1044,1044,DISTORTER,Male,0.000311284046692607,0.0005044290333893062
1045,1045,APE MAN/GORDON MONK ,Male,0.007626459143968872,0.010178511525710181
1046,1046,BULL,Male,0.0007782101167315176,0.0013224455160589087
1047,1047,"LUCAS, JAMES",Male,0.0017120622568093386,0.0005550158575828757
1048,1048,"BERNSTEIN, DR. NOAH",Male,0.005291828793774319,0.002442810809269287
1049,1049,TITANIUM MAN III/BOR,Male,0.0010894941634241246,0.000273332416857409
1050,1050,LORD GASPAR,,0.0037354085603112843,0.00022918478211173175
1051,1051,"KNIGHT, LEO",Female,0.0014007782101167316,0.000897398046129882
1052,1052,"STROUD, SIMON",Male,0.0028015564202334632,0.0022736935069587187
1053,1053,SPIDER-MAN/PETER PAR,Male,0.2703501945525292,0.10023214958686051
1054,1054,MARAUD,Female,0.0018677042801556422,0.0006285809076254109
1055,1055,ENT,Male,0.004513618677042802,0.0028134571052308766
1056,1056,"KOWALSKI, TRISH",Male,0.0015564202334630351,0.0007950342128007807
1057,1057,CHECK,Male,0.001245136186770428,0.00018239555515455318
1058,1058,CARRION,Male,0.0028015564202334632,0.0021532384819585343
1059,1059,M'KUMBA,Male,0.002334630350194553,0.0033894077612954686
1060,1060,"STYGE, REV.",Male,0.0017120622568093386,0.000761673413619421
1061,1061,ANNIHILUS,Male,0.018677042801556423,0.01980771759983186
1062,1062,QUIET BILL,Male,0.0014007782101167316,0.0016354340168046261
1063,1063,"LANGSTROM, LIEUTENAN",Female,0.004357976653696498,0.003583273814272133
1064,1064,"VERPOORTEN, JOHN",Male,0.0037354085603112843,0.0028484889279227956
1065,1065,"DRAKE, FRANKLIN",Male,0.0068482490272373546,0.0024244468483674056
1066,1066,BIANDU,Male,0.002957198443579767,9.384979323176524e-05
1067,1067,FAROUK,Male,0.0014007782101167316,0.0008437318192969314
1068,1068,"ZOTA, CARLO",Male,0.0088715953307393,0.012352972667468804
1069,1069,"SCICLUNA, MICHELE",Female,0.0026459143968871595,0.002208129817011539
1070,1070,"KRAMER, STACEY",Female,0.013696498054474709,0.01228366235247359
1071,1071,PHOSPHORUS,,0.005914396887159534,0.005721617621017743
1072,1072,"O'DONNELL, EAMON",Male,0.0038910505836575876,0.0037324846187364448
1073,1073,DESADIA,Male,0.0001556420233463035,1.360736331931669e-05
1074,1074,NOTE,Male,0.0017120622568093386,0.00023213923659549672
1075,1075,MALICE,Female,0.0010894941634241246,0.0003654438908711448
1076,1076,"SHINCHUKO, LOTUS",Female,0.006070038910505837,0.003773151761669967
1077,1077,PRINCESS SANDELLA,Female,0.004824902723735409,0.0015932162175523873
1078,1078,"SAWYER, RYAN",Male,0.0020233463035019454,0.0010545168877767572
1079,1079,MOONDARK,Male,0.0020233463035019454,0.0013234012136228305
1080,1080,MR. MOBIUS,Male,0.0014007782101167316,0.002144921176933178
1081,1081,"STANACHEK, FREDDIE",Male,0.005447470817120623,0.005731549529965525
1082,1082,CHIMERA II,Male,0.004202334630350195,0.0021251125961191542
1083,1083,"ANON, LORD",,0.004202334630350195,0.0026879514279491757
1084,1084,STONE-FACE,Male,0.0010894941634241246,0.0012945977975962791
1085,1085,"ALVAREZ, PAUL",Male,0.005914396887159534,0.002652460029147863
1086,1086,"CAESAR, JULIUS",Male,0.0010894941634241246,0.0010203430517332344
1087,1087,SHE-HULK DOPPELGANGE,,0.01634241245136187,0.02219403463512575
1088,1088,OCCULUS,Male,0.0015564202334630351,0.0022704122430921886
1089,1089,SLYDE,Male,0.011673151750972763,0.007226220864582358
1090,1090,"OCULUS, LT.",Male,0.003579766536964981,0.0013768387605742826
1091,1091,"MALUS, DR. KARL",Male,0.009494163424124515,0.0095054117178919
1092,1092,"FUNARO, DONNA",Female,0.00575875486381323,0.0038781363091165
1093,1093,CRIMSON DYNAMO IV/YU,Male,0.0018677042801556422,0.0019075161748971252
1094,1094,ATTUMA,Male,0.030505836575875488,0.03044795914880609
1095,1095,"DEANGELO, DEVLIN",Male,0.001245136186770428,0.0009614846502836949
1096,1096,FIELDER,Male,0.0014007782101167316,0.00018309893440590004
1097,1097,XANDU,Male,0.0018677042801556422,0.0035124056501802557
1098,1098,"RIFKIN, BIFF",Male,0.004202334630350195,0.003073994588265077
1099,1099,SCORPIA,Male,0.0032684824902723736,0.0021235650014856376
1100,1100,CASSANDRA,Female,0.0026459143968871595,0.003251630010780565
1101,1101,GUARDIAN IV,Male,0.0018677042801556422,0.0014648765638945274
1102,1102,"LITTLE, ABNER",Male,0.0034241245136186773,0.002319097919276196
1103,1103,"STARR, AARON",Male,0.0018677042801556422,0.0020862258740389507
1104,1104,GAMECOCK/,Male,0.0031128404669260703,0.002674921382612737
1105,1105,"MORDO, ASTRID",Male,0.0009338521400778211,0.0004475275028287018
1106,1106,FLO,Female,0.0026459143968871595,0.00016722733047708243
1107,1107,FIRESTAR/ANGELICA JO,Female,0.09540856031128406,0.059118450292473715
1108,1108,WINDSHEAR/COLIN ASHW,Female,0.0175875486381323,0.018551111519228093
1109,1109,SUNTURION II/MIKE ST,Female,0.0001556420233463035,0.0003112075407947448
1110,1110,DMITRI,Male,0.0038910505836575876,0.006644420747451491
1111,1111,NINA,Female,0.004980544747081712,0.00505723136616526
1112,1112,RAPTAR,Female,0.00046692607003891054,0.0007876684226256049
1113,1113,LEECH,Male,0.032529182879377436,0.0223087229908192
1114,1114,GREEN GOBLIN/NORMAN ,Male,0.04077821011673152,0.02389581068476575
1115,1115,KUBIK,,0.00575875486381323,0.0073434725603480884
1116,1116,"WIGGINS, TRACY",Female,0.0007782101167315176,0.0003558353212833868
1117,1117,MAD DOG/COLONEL BUZZ,Male,0.02926070038910506,0.02478015367717667
1118,1118,CEREBRITE ALPHA,Male,0.0026459143968871595,0.0031821763390935103
1119,1119,BUCKY VII/RIKKI BARN,Female,0.00840466926070039,0.010699816794386884
1120,1120,"HU, DR.",Male,0.0026459143968871595,0.0004671446217981761
1121,1121,KEKA' AKELUAK,Male,0.0020233463035019454,0.001265129743687144
1122,1122,KALMARI,Male,0.000311284046692607,0.0003475065835441408
1123,1123,MR. SCRATCH,Male,0.0007782101167315176,0.00023443062914021534
1124,1124,"PARKER, PETER | TIME",Male,0.0038910505836575876,0.003653634768545505
1125,1125,PORGA,Male,0.0020233463035019454,0.0004442265361714066
1126,1126,AGGAMON,Male,0.000311284046692607,0.0005123433762086811
1127,1127,"STARK, ISAAC",Male,0.000311284046692607,2.221504805784597e-05
1128,1128,CATHERWOOD,Male,0.0017120622568093386,0.0015286195255974806
1129,1129,SPIDER-MAN CLONE/BEN,Male,0.05525291828793775,0.025597051973480094
1130,1130,MAJOR DOMO,Male,0.011828793774319068,0.011247932413016368
1131,1131,"SHAW, ESAU",Male,0.0009338521400778211,0.000279485851308853
1132,1132,KRAGAR,Male,0.0015564202334630351,0.0004974623850778701
1133,1133,"RAVEN, SABBATH II/EL",Male,0.0017120622568093386,0.001460097130609699
1134,1134,CHI-CHEE,Male,0.002490272373540856,0.001900873288975719
1135,1135,"STRUCKER, ANDREAS",Male,0.025836575875486382,0.02031546503496958
1136,1136,VIOLENCE/,Male,0.0028015564202334632,0.0012290331030884664
1137,1137,"HALDEMAN, CALVIN",Male,0.0010894941634241246,0.0017549225838083824
1138,1138,"DEZOAN, JOHN",Male,0.0007782101167315176,0.0010282946303588393
1139,1139,"STEWART, MADDIE",Male,0.0028015564202334632,0.0005386914634586591
1140,1140,BEDLAM II/OLISA KABA,Male,0.00575875486381323,0.007125989978449525
1141,1141,COAL TIGER/T'CHALLA ,Female,0.0026459143968871595,0.003251630010780565
1142,1142,GORILLA-MAN,Male,0.0017120622568093386,0.0021769942296470538
1143,1143,LOCUS,Male,0.006381322957198444,0.004009316130865891
1144,1144,"DEWOLFF, MEREDITH",Female,0.00046692607003891054,0.0003643860684057535
1145,1145,BETA RAY BILL | MUTA,Male,0.007470817120622569,0.00037838920925705285
1146,1146,TORGO,Male,0.004824902723735409,0.005205837134362743
1147,1147,"DEUTSCH, GEN.",Male,0.0026459143968871595,0.0018666389728883323
1148,1148,"HALE, JONAS",Male,0.007782101167315175,0.005243210937002243
1149,1149,"LOCKER, MR.",Male,0.0034241245136186773,0.0018272620083291387
1150,1150,PAPA NEBO,Male,0.000311284046692607,7.761195687609775e-06
1151,1151,NUGENT,Female,0.0015564202334630351,0.0009098240753338714
1152,1152,VALERIA,Female,0.002957198443579767,0.003568334677752616
1153,1153,"SLAG/SLAGHT, DR. THE",Male,0.0026459143968871595,0.0026620512390327276
1154,1154,BUCKY/BUCKY BARNES,Male,0.01992217898832685,0.01304102225760013
1155,1155,MISSING LINK,Male,0.003579766536964981,0.002703743425181449
1156,1156,MEGGAN,Female,0.04918287937743191,0.03351058489640013
1157,1157,"CROSSAN, ANNIE",Female,0.002334630350194553,0.002384973325846763
1158,1158,REAVER/JOSHUA STRAGG,Female,0.00046692607003891054,0.00032219643584733225
1159,1159,BALOR,Male,0.003579766536964981,0.003956825894298622
1160,1160,TIMESHADOW,Male,0.0037354085603112843,0.0036575073534958744
1161,1161,BLACK LAMA,Male,0.0032684824902723736,0.00292408046228195
1162,1162,ANAIS,Female,0.001245136186770428,0.0013119009438459536
1163,1163,HEIMDALL [ASGARDIAN],Female,0.04,0.02641854274011092
1164,1164,VISE/,Female,0.0020233463035019454,0.0008949576392879141
1165,1165,"MACTAGGART, MOIRA | ",Male,0.002178988326848249,0.0003192187602731548
1166,1166,CHAKRA,Female,0.004669260700389106,0.0019062357810473187
1167,1167,VENOM/EDDIE BROCK,Agender,0.02443579766536965,0.01326891970185998
1168,1168,"PEEL, EMMA",Female,0.004824902723735409,0.007965049760878107
1169,1169,"JONES, RICHARD MILHO",Male,0.08389105058365759,0.05455860473692595
1170,1170,ZOTA,Male,0.001245136186770428,0.0010632936843125325
1171,1171,HUNTER/JAEGER,Male,0.004202334630350195,0.004963193806126013
1172,1172,"CARPATHIAN, ANDREW",Male,0.0010894941634241246,0.0009430739465660387
1173,1173,BOVA,Female,0.021789883268482493,0.018686844595889256
1174,1174,"BAXTER, NOAH",Male,0.006070038910505837,0.006067093116857392
1175,1175,AVATAR II/PRINCESS A,Male,0.000622568093385214,0.0003948537762539044
1176,1176,BLOCKBUSTER III/MICH,Male,0.009494163424124515,0.00863413341369202
1177,1177,FIREARM/,Male,0.0056031128404669265,0.002703156605447583
1178,1178,"BARROWS, WALTER",Male,0.001245136186770428,0.00021291202721783142
1179,1179,IRON MAN ARMOR,Male,0.0009338521400778211,0.0008828064660727166
1180,1180,COTTONMOUTH,Male,0.00046692607003891054,0.00029255685604496134
1181,1181,BIRDBRAIN,Male,0.0037354085603112843,0.0026555822197250273
1182,1182,CETHLANN,Female,0.002490272373540856,0.003161974273548446
1183,1183,"PATTON, JESS",Female,0.0007782101167315176,0.0009566602008164564
1184,1184,"MUMM, MAX",Male,0.0007782101167315176,0.000642977329077171
1185,1185,"STONE, MARGARET",Female,0.0026459143968871595,0.0036831000181586446
1186,1186,"ROSSIN, DR.",Male,0.0009338521400778211,0.0011255078025602329
1187,1187,AQUARIAN/WUNDARR,Female,0.013385214007782103,0.015200805641654382
1188,1188,"MORRISON, AMANDA PAY",Female,0.0014007782101167316,0.0006538314809015095
1189,1189,OLALLA,Female,0.001245136186770428,0.0003151570702226455
1190,1190,"WOODS, TIMOTHY",Male,0.0017120622568093386,0.000876784370289095
1191,1191,MONOCLE,Male,0.0032684824902723736,0.004231563601219137
1192,1192,BERTRAM,Male,0.0018677042801556422,0.0018416789094034673
1193,1193,"TANAKA, OPAL",Male,0.009027237354085603,0.006803462924394425
1194,1194,"STEVENS, DR. VINCENT",Male,0.0007782101167315176,0.00046150065308354015
1195,1195,NIGHT THRASHER/DUANE,Male,0.05976653696498055,0.03625970612441995
1196,1196,REXEL TOIVEN,Female,0.0026459143968871595,0.0015147237405801442
1197,1197,"EDGERTON, MR.",Male,0.007937743190661479,0.008831074947546156
1198,1198,JAGRFELM [ASGARDIAN],Female,0.004824902723735409,0.0030948178368321215
1199,1199,PATRIOT/JEFF MACE,Male,0.004046692607003891,0.0021978088520571595
1200,1200,RAMBO,Male,0.009494163424124515,0.00523428560520321
1201,1201,ARCANNA/ARCANNA JONE,Male,0.023657587548638136,0.016315583939972095
1202,1202,BIG ONE/KENJIRO SASA,Male,0.0034241245136186773,0.004120439226063243
1203,1203,BLISS,Female,0.0015564202334630351,0.0014812778500926133
1204,1204,WARHAWK III/TOM NAKA,Male,0.0026459143968871595,0.0017096918279125082
1205,1205,"ROBERTSON, JOE",Male,0.10007782101167316,0.04743965620551585
1206,1206,DINU,Male,0.004202334630350195,0.002300313459490674
1207,1207,"THOMPSON, JESSICA JE",Female,0.002957198443579767,0.0021108339686211814
1208,1208,HAVOK | MUTANT X-VER,Female,0.0014007782101167316,0.00030179943195893244
1209,1209,AZIR,Female,0.002490272373540856,0.001005992140706447
1210,1210,"STAHL, VERONICA",Female,0.0010894941634241246,0.0007534098254312278
1211,1211,MAGNESIUM,,0.0034241245136186773,0.0013097403364003006
1212,1212,"JONES, BART",Male,0.009027237354085603,0.006068912989957467
1213,1213,LORD LEADER,,0.0009338521400778211,0.0008495050307070468
1214,1214,"QUAYLE, DAN",Male,0.0031128404669260703,0.003023796695510888
1215,1215,MARIK,Female,0.001245136186770428,0.0009893864822563935
1216,1216,"URICH, DORIS",Male,0.007937743190661479,0.003871734947141971
1217,1217,NEIFI [INHUMAN],Male,0.0038910505836575876,0.002218442181448976
1218,1218,WAR MACHINE II/PARNE,Male,0.0037354085603112843,0.0022638919012203922
1219,1219,"HESSLER, WOLFGANG",Male,0.002957198443579767,0.0020270496490010213
1220,1220,N'GAMO,Male,0.002178988326848249,0.0010596959681239125
1221,1221,"BANNON, LANCE",Male,0.02132295719844358,0.013765260652271037
1222,1222,"YUAN, BILLY",Male,0.0028015564202334632,0.0015917150329177842
1223,1223,HAWKSHAW,Male,0.009338521400778212,0.009598975821179653
1224,1224,"HOYT, TONY",Male,0.001245136186770428,0.0008030521475322684
1225,1225,LORD TEMPLAR/,Male,0.006536964980544747,0.007643249314036906
1226,1226,HELLSPAWN,Male,0.0009338521400778211,0.0007744942018048592
1227,1227,SAMURAI STEEL/YOSHID,Male,0.000311284046692607,0.0005940743067266403
1228,1228,"JERICHO, DUNCAN",Male,0.0017120622568093386,0.00016545973023739406
1229,1229,PROCTOR,Male,0.004513618677042802,0.005369600394410028
1230,1230,ROULETTE/DUDE JENSEN,Male,0.000622568093385214,0.00016623801967934683
1231,1231,SHADOW-HAND/LI CHUN,Male,0.0009338521400778211,0.00013876221961394935
1232,1232,MILLENNIUM MONARCH,,0.0015564202334630351,0.0011008561589067236
1233,1233,"DUBOIS, DR. CLAUDIA",Male,0.001245136186770428,0.0007132119252308427
1234,1234,PIRANHA II/,Male,0.000622568093385214,0.00017397718184921667
1235,1235,"SEBASTIAN, MRS.",Male,0.002490272373540856,0.0012870849451230323
1236,1236,"MARCEAUX, BELIZE",Male,0.0034241245136186773,0.0009452557896440645
1237,1237,AZURE,Male,0.001245136186770428,0.001347470734066846
1238,1238,"CARBONE, JULIUS",Male,0.0010894941634241246,0.0003322575987187713
1239,1239,"STITHY, THEODORE",Male,0.0010894941634241246,0.0005877458089596325
1240,1240,TALISMAN II/ELIZABET,Male,0.026303501945525293,0.025255152743053094
1241,1241,"STACY, CAPT. GEORGE",Male,0.009494163424124515,0.0061493981594342864
1242,1242,TUMBLER/JOHN ROBERT ,Male,0.0017120622568093386,0.0018670410285468494
1243,1243,"CONOWAY, SEKMEHT",Female,0.004046692607003891,0.002115859122137969
1244,1244,"GONZALEZ, RAYMOND",Male,0.0007782101167315176,0.00022912807528349227
1245,1245,SHAMAN II,Male,0.0020233463035019454,0.0022571534389364753
1246,1246,ANACONDA/BLANCHE SIT,Female,0.025836575875486382,0.01738612150471136
1247,1247,TUNDRA,,0.0007782101167315176,0.00024403150153472263
1248,1248,SHIGARU,Male,0.002334630350194553,0.004188628263492385
1249,1249,I.Q./ISHMAEL QUESTOR,Male,0.0028015564202334632,0.002090290442080828
1250,1250,SUPREME COMMANDER,Male,0.002178988326848249,0.0018541172223466391
1251,1251,ECHO/MAYA LOPEZ,Male,0.0007782101167315176,0.0010006071804719932
1252,1252,MICROCHIP/LINUS LIEB,Male,0.016031128404669262,0.008733797017301387
1253,1253,BEEF/,Male,0.004357976653696498,0.0022771105713991512
1254,1254,LEVIATHAN V,Female,0.0018677042801556422,0.0006481716491350724
1255,1255,"RASPUTINA, ALEXANDRA",Female,0.004980544747081712,0.0057638310110926395
1256,1256,TEMPEST/GRANNZ,Male,0.01914396887159533,0.017945562809909627
1257,1257,"ETZION, GENERAL",Male,0.0017120622568093386,0.0022226654447154814
1258,1258,ADVA,Female,0.005914396887159534,0.004290691725906638
1259,1259,EGGHEAD/PROF. ELIHAS,Male,0.011361867704280156,0.014547968003071393
1260,1260,JOHNSON,Male,0.0017120622568093386,0.0011660476423251491
1261,1261,"BECKLEY, BENNY",Male,0.001245136186770428,0.0007474439941679571
1262,1262,MARVEL BOY VI,Male,0.009027237354085603,0.008656107468716973
1263,1263,"NEWMARK, LOTUS",Female,0.013385214007782103,0.015172221130478213
1264,1264,GODWULF,Male,0.000311284046692607,2.276517821665239e-05
1265,1265,"COY, GENERAL NGUYEN ",Male,0.011984435797665371,0.009409521243693833
1266,1266,BLOOD WRAITH/SEAN DO,Male,0.009182879377431907,0.008085028847573611
1267,1267,"CALLAGHAN, JAMES",Male,0.0014007782101167316,0.0013927913055425238
1268,1268,SODIUM,,0.005914396887159534,0.005721617621017743
1269,1269,"RENO, AGENT",Male,0.0034241245136186773,0.0030279689871186987
1270,1270,BRASS BISHOP/,Female,0.0037354085603112843,0.0018140038178371773
1271,1271,"HARRIS, CHRISTINE",Female,0.0038910505836575876,0.0014322773284367
1272,1272,BLACK GOLIATH/DR. WI,Female,0.02879377431906615,0.027418637018235756
1273,1273,ARMADILLO/ANTONIO RO,Male,0.011984435797665371,0.010940691859677354
1274,1274,"ROBERTS, TED",Male,0.004669260700389106,0.004939202794210764
1275,1275,DISPROSIUM,,0.005914396887159534,0.005721617621017743
1276,1276,KING GEORGE VI,Male,0.0020233463035019454,0.0011550612273381288
1277,1277,"HATORI, DESMOND",Male,0.0014007782101167316,0.000879785422733196
1278,1278,SMASHER IV,Male,0.018521400778210118,0.018049229102917046
1279,1279,"MORGAN, JERROLD JERR",Male,0.009494163424124515,0.008544234267034897
1280,1280,"CARPENTER, RACHEL",Female,0.01509727626459144,0.0126605361916838
1281,1281,JIKEKT,Male,0.0020233463035019454,0.001265129743687144
1282,1282,CESIUM,,0.005914396887159534,0.004388754356010785
1283,1283,DIABLO/ESTEBAN DE AB,Female,0.026303501945525293,0.02652815725136093
1284,1284,VITCHEN,Male,0.0015564202334630351,0.0009098240753338714
1285,1285,FOREARM,Male,0.0177431906614786,0.012897028379184565
1286,1286,"BURKE, JACK",Male,0.0018677042801556422,0.0008678360339106349
1287,1287,"GRIMM, BEN | TIMESLI",Male,0.0038910505836575876,0.003653634768545505
1288,1288,"BRICKMAN, GLORIA",Female,0.002490272373540856,0.0027112065044502653
1289,1289,LORD CHAOS,,0.021011673151750974,0.02298435396940256
1290,1290,"SATURNYNE, OPAL LUNA",Male,0.010272373540856031,0.008163222847177642
1291,1291,MCLEISH,Male,0.000311284046692607,0.00040098263113943046
1292,1292,HAWK,Male,0.18287937743190663,0.08889397700029165
1293,1293,SPOOKY,Male,0.002178988326848249,0.0016158481064770442
1294,1294,EXODUS/BENNET DUPARI,Male,0.021478599221789886,0.018279487664807872
1295,1295,MULTIPLE MAN/JAMES A,Male,0.04824902723735409,0.03998367543331802
1296,1296,AURORA | MUTANT X-VE,Female,0.002334630350194553,0.00030698757933236593
1297,1297,SICKLE II/,Male,0.0014007782101167316,0.000527918886274758
1298,1298,KRISTOFF/KRISTOFF VE,Male,0.022879377431906617,0.02248673327240276
1299,1299,"FIELDS, MARJORIE",Female,0.0018677042801556422,0.0012396344579802513
1300,1300,HULK ROBOT,Male,0.005447470817120623,0.0057089446184512066
1301,1301,RUSSIAN,Male,0.0015564202334630351,0.0005686028983058832
1302,1302,ANANASTASIA/ANNA,Female,0.00046692607003891054,6.523596664718612e-05
1303,1303,GHOST RIDER III/DAN ,Male,0.04607003891050584,0.028172698956468237
1304,1304,HILDEGARDE [ASGARDIA,Female,0.0088715953307393,0.0066142332989325685
1305,1305,PUCK DOPPELGANGER II,Male,0.017431906614785993,0.022669338830443423
1306,1306,RELAY,Female,0.0009338521400778211,0.00017394282946185937
1307,1307,LIBRITO,Male,0.0032684824902723736,0.0001679714096567985
1308,1308,SANGUINE,Male,0.0031128404669260703,0.003947113757669238
1309,1309,CY-PHYRR 4,,0.001245136186770428,0.0007312595492087375
1310,1310,TAKU,Male,0.005914396887159534,0.006615717635426325
1311,1311,AGENT AXIS/,Male,0.0028015564202334632,0.0019610298482775476
1312,1312,"OGADA, DR.",Male,0.0028015564202334632,0.0015811868799676392
1313,1313,SHATTERAX,Male,0.010428015564202335,0.008822037811598057
1314,1314,SAMSON,Male,0.0014007782101167316,0.0014447530041846075
1315,1315,ICON/DR. U'MBAYA A'K,Male,0.0017120622568093386,0.0021452552215333928
1316,1316,SARIEL,Male,0.0010894941634241246,0.0001622888291219403
1317,1317,POLESTAR/,Male,0.004357976653696498,0.0018861928481668409
1318,1318,AJES'HA,Female,0.002334630350194553,0.002151031297494783
1319,1319,"BAILEY, GAILYN",Female,0.0026459143968871595,0.002367418814577409
1320,1320,COLLECTIVE MAN II,Male,0.0017120622568093386,0.0007275897361197375
1321,1321,RATTACK,Male,0.0015564202334630351,0.0003882771092366331
1322,1322,SPELLBINDER/ERICA FO,Male,0.000622568093385214,0.0005821877809911392
1323,1323,KARNILLA [ASGARDIAN],Female,0.028949416342412455,0.02324058782431151
